municipality,type,iata_code,latitude_deg,longitude_deg,iso_country
Kuujjuaq,medium_airport,YVP,58.096099853515625,-68.4269027709961,CA
Norman Wells,medium_airport,YVQ,65.28160095214844,-126.7979965209961,CA
Vancouver,large_airport,YVR,49.193901062,-123.183998108,CA
Wiarton,medium_airport,YVV,44.7458,-81.107201,CA
Deer Lake,medium_airport,YVZ,52.655799865722656,-94.0614013671875,CA
Petawawa,medium_airport,YWA,45.95220184326172,-77.31919860839844,CA
Winnipeg,large_airport,YWG,49.909999847399995,-97.2398986816,CA
Déline,medium_airport,YWJ,65.21109771728516,-123.43599700927734,CA
Wabush,medium_airport,YWK,52.92190170288086,-66.8644027709961,CA
Williams Lake,medium_airport,YWL,52.1831016541,-122.054000854,CA
Webequie,medium_airport,YWP,52.9593933975,-87.3748683929,CA
Wrigley,medium_airport,YWY,63.20940017700195,-123.43699645996094,CA
Cranbrook,medium_airport,YXC,49.610801696777,-115.78199768066,CA
Saskatoon,medium_airport,YXE,52.170799255371094,-106.69999694824219,CA
Medicine Hat,medium_airport,YXH,50.018902,-110.721001,CA
Fort St.John,medium_airport,YXJ,56.238098,-120.739998,CA
Rimouski,medium_airport,YXK,48.47809982299805,-68.49690246582031,CA
Sioux Lookout,medium_airport,YXL,50.11389923095703,-91.9052963256836,CA
Whale Cove,medium_airport,YXN,62.24000167849999,-92.59809875490001,CA
Pangnirtung,medium_airport,YXP,66.1449966431,-65.71360015869999,CA
Beaver Creek,medium_airport,YXQ,62.410301208496094,-140.86700439453125,CA
Earlton,medium_airport,YXR,47.697400654599996,-79.8473453522,CA
Prince George,medium_airport,YXS,53.8894004822,-122.679000854,CA
Terrace,medium_airport,YXT,54.468498,-128.576009,CA
London,medium_airport,YXU,43.035599,-81.1539,CA
Abbotsford,large_airport,YXX,49.025299,-122.361,CA
Whitehorse,medium_airport,YXY,60.709599,-135.067001,CA
Wawa,medium_airport,YXZ,47.96670150756836,-84.78669738769531,CA
North Bay,medium_airport,YYB,46.363602,-79.422798,CA
Calgary,large_airport,YYC,51.113899231,-114.019996643,CA
Smithers,medium_airport,YYD,54.82469940185547,-127.18299865722656,CA
Fort Nelson,medium_airport,YYE,58.8363990784,-122.597000122,CA
Penticton,medium_airport,YYF,49.46310043334961,-119.60199737548828,CA
Charlottetown,medium_airport,YYG,46.290000915527344,-63.12110137939453,CA
Taloyoak,medium_airport,YYH,69.5467,-93.576698,CA
Victoria,large_airport,YYJ,48.6469,-123.426003,CA
Lynn Lake,medium_airport,YYL,56.86389923095703,-101.07599639892578,CA
Swift Current,medium_airport,YYN,50.291900634799994,-107.691001892,CA
Churchill,medium_airport,YYQ,58.739200592041016,-94.06500244140625,CA
Goose Bay,medium_airport,YYR,53.3191986084,-60.4258003235,CA
St. John's,large_airport,YYT,47.618598938,-52.7518997192,CA
Kapuskasing,medium_airport,YYU,49.41389846801758,-82.46749877929688,CA
Armstrong,medium_airport,YYW,50.29029846191406,-88.90969848632812,CA
Mont-Joli,medium_airport,YYY,48.60860061645508,-68.20809936523438,CA
Toronto,large_airport,YYZ,43.6772003174,-79.63059997559999,CA
Toronto,medium_airport,,43.7425,-79.465599,CA
Gore Bay,medium_airport,YZE,45.8853,-82.567802,CA
Yellowknife,medium_airport,YZF,62.462799,-114.440002,CA
Salluit,medium_airport,YZG,62.17940139770508,-75.66719818115234,CA
Slave Lake,medium_airport,YZH,55.2930984497,-114.777000427,CA
Sandspit,medium_airport,YZP,53.25429916379999,-131.813995361,CA
Sarnia,medium_airport,YZR,42.9994010925293,-82.30889892578125,CA
Coral Harbour,medium_airport,YZS,64.1932983398,-83.3593978882,CA
Port Hardy,medium_airport,YZT,50.680599212646484,-127.36699676513672,CA
Whitecourt,medium_airport,YZU,54.14390182495117,-115.78700256347656,CA
Sept-Îles,medium_airport,YZV,50.22330093383789,-66.2656021118164,CA
Teslin,medium_airport,YZW,60.17279815673828,-132.7429962158203,CA
Greenwood,medium_airport,YZX,44.98440170288086,-64.91690063476562,CA
Mackenzie,medium_airport,,55.304402,-123.132004,CA
York Landing,medium_airport,ZAC,56.08940124511719,-96.08920288085938,CA
Salmon Arm,medium_airport,YSN,50.682802,-119.228996,CA
Delta,medium_airport,YDT,49.0742,-123.012001,CA
Ilford,medium_airport,ILF,56.05163,-95.620523,CA
South Tetagouche,medium_airport,ZBF,47.6297,-65.738899,CA
Bromont,medium_airport,ZBM,45.290798,-72.741402,CA
Kelsey,medium_airport,KES,56.0374984741,-96.50969696039999,CA
Eastmain River,medium_airport,ZEM,52.22639846801758,-78.52249908447266,CA
Faro,medium_airport,ZFA,62.20750045776367,-133.37600708007812,CA
Fond-Du-Lac,medium_airport,ZFD,59.33440017700195,-107.18199920654297,CA
Pukatawagan,medium_airport,XPK,55.7491989136,-101.26599884,CA
Fort Mcpherson,medium_airport,ZFM,67.40750122070312,-134.86099243164062,CA
Tulita,medium_airport,ZFN,64.909697,-125.572998,CA
Grand Forks,medium_airport,ZGF,49.015598,-118.431,CA
Gods River,medium_airport,ZGI,54.839698791503906,-94.07859802246094,CA
Little Grand Rapids,medium_airport,ZGR,52.04560089111328,-95.4657974243164,CA
Jenpeg,medium_airport,ZJG,54.51890182495117,-98.04609680175781,CA
Swan River,medium_airport,ZJN,52.120602,-101.236,CA
Kashechewan,medium_airport,ZKE,52.282501220703125,-81.67780303955078,CA
Thicket Portage,medium_airport,YTD,55.31890106201172,-97.70780181884766,CA
Muskrat Dam,medium_airport,MSA,53.44139862060547,-91.76280212402344,CA
Pikwitonei,medium_airport,PIW,55.58890151977539,-97.16419982910156,CA
Masset,medium_airport,ZMT,54.02750015258789,-132.125,CA
Poplar River,medium_airport,XPP,52.9965258788,-97.2741937637,CA
Sachigo Lake,medium_airport,ZPB,53.8911018371582,-92.19640350341797,CA
Pincher Creek,medium_airport,WPC,49.520599365200006,-113.997001648,CA
Round Lake,medium_airport,ZRJ,52.943599700927734,-91.31279754638672,CA
Sandy Lake,medium_airport,ZSJ,53.06420135498047,-93.34439849853516,CA
South Indian Lake,medium_airport,XSI,56.7928009033,-98.9072036743,CA
Stewart,medium_airport,ZST,55.935410448,-129.982434511,CA
Shamattawa,medium_airport,ZTM,55.8656005859375,-92.0813980102539,CA
Ignace,medium_airport,ZUC,49.428204,-91.720418,CA
Lac Brochet,medium_airport,XLB,58.6175003052,-101.46900177,CA
Wollaston Lake,medium_airport,ZWL,58.10689926147461,-103.1719970703125,CA
Blida,medium_airport,QLD,36.503601,2.81417,DZ
Ouled Sidi Brahim,medium_airport,BUJ,35.3325,4.20639,DZ
Béjaïa,medium_airport,BJA,36.711952,5.069804,DZ
Algiers,large_airport,ALG,36.693886,3.214531,DZ
Djanet,medium_airport,DJG,24.292801,9.45244,DZ
Boufarik,medium_airport,,36.545799,2.87611,DZ
Illizi,medium_airport,VVZ,26.723499,8.62265,DZ
Sétif,medium_airport,QSF,36.178100585900005,5.3244900703399995,DZ
Tamanrasset,medium_airport,TMR,22.8115005493,5.45107984543,DZ
Tahir,medium_airport,GJL,36.795101,5.87361,DZ
Mecheria,medium_airport,MZW,33.535900116,-0.242353007197,DZ
Relizane,medium_airport,,35.752955,0.625877,DZ
Annaba,medium_airport,AAE,36.826781,7.81334,DZ
Constantine,medium_airport,CZL,36.2760009765625,6.620389938354492,DZ
Tébessi,medium_airport,TEE,35.4315986633,8.12071990967,DZ
Batna,medium_airport,BLJ,35.752102,6.30859,DZ
Hassi R'Mel,medium_airport,HRM,32.930401,3.31154,DZ
Tiaret,medium_airport,TID,35.341099,1.46315,DZ
Tindouf,medium_airport,TIN,27.7003993988,-8.167099952700001,DZ
Chlef,medium_airport,CFK,36.217166,1.342237,DZ
Tafraoui,medium_airport,TAF,35.5424,-0.532278,DZ
Zenata,medium_airport,TLM,35.013426,-1.457191,DZ
Es-Sénia,medium_airport,ORN,35.623901,-0.621183,DZ
Béchar,medium_airport,CBH,31.645700454711914,-2.269860029220581,DZ
Ghriss,medium_airport,MUW,35.207699,0.147142,DZ
Adrar,medium_airport,AZR,27.837601,-0.186414,DZ
Biskra,medium_airport,BSK,34.793301,5.73823,DZ
El Menia,medium_airport,ELG,30.580732,2.861595,DZ
El Atteuf,medium_airport,GHA,32.384102,3.79411,DZ
Hassi Messaoud,medium_airport,HME,31.673,6.14044,DZ
In Salah,medium_airport,INZ,27.250999,2.51202,DZ
Touggourt,medium_airport,TGR,33.067799,6.08867,DZ
Laghouat,medium_airport,LOO,33.7644,2.92834,DZ
Guemar,medium_airport,ELU,33.5113983154,6.77679014206,DZ
Timimoun,medium_airport,TMX,29.237101,0.276033,DZ
Ouargla,medium_airport,OGX,31.9172,5.41278,DZ
In Aménas,medium_airport,IAM,28.0515,9.64291,DZ
Cotonou,medium_airport,COO,6.357230186462402,2.384350061416626,BJ
Baicheng,medium_airport,DBC,45.505278,123.019722,CN
Ouagadougou,medium_airport,OUA,12.3532,-1.51242,BF
Bobo Dioulasso,medium_airport,BOY,11.160099983215332,-4.33096981048584,BF
Accra,large_airport,ACC,5.605189800262451,-0.16678600013256073,GH
Ho,medium_airport,,6.579691,0.532547,GH
Tamale,medium_airport,TML,9.55718994140625,-0.8632140159606934,GH
Kumasi,medium_airport,KMS,6.714560031890869,-1.5908199548721313,GH
Sunyani,medium_airport,NYI,7.36183,-2.32876,GH
Sekondi-Takoradi,medium_airport,TKD,4.896059989929199,-1.7747600078582764,GH
Abidjan,medium_airport,ABJ,5.26139,-3.92629,CI
Bouaké,medium_airport,BYK,7.7388,-5.07367,CI
,medium_airport,DJO,6.792809963226318,-6.473189830780029,CI
Korhogo,medium_airport,HGO,9.38718,-5.55666,CI
,medium_airport,MJC,7.272069931030273,-7.58735990524292,CI
,medium_airport,SPY,4.746719837188721,-6.660820007324219,CI
Yamoussoukro,medium_airport,ASK,6.9031701088,-5.36558008194,CI
Abuja,large_airport,ABV,9.006790161132812,7.263169765472412,NG
Uyo,medium_airport,QUO,4.8725,8.093,NG
Akure,medium_airport,AKR,7.246739864349365,5.3010101318359375,NG
Asaba,medium_airport,ABB,6.204167,6.665278,NG
Bauchi,medium_airport,BCU,10.482833,9.744,NG
Benin,medium_airport,BNI,6.316979885101318,5.5995001792907715,NG
Yenagoa,medium_airport,,4.95759,6.203327,NG
Calabar,medium_airport,CBQ,4.976019859313965,8.347200393676758,NG
Enegu,medium_airport,ENU,6.474269866943359,7.561960220336914,NG
Gusau,medium_airport,,12.1717,6.69611,NG
Ibadan,medium_airport,IBA,7.362460136413574,3.97832989692688,NG
Ilorin,medium_airport,ILR,8.440210342407227,4.493919849395752,NG
Owerri,medium_airport,QOW,5.427060127258301,7.206029891967773,NG
Jos,medium_airport,JOS,9.639829635620117,8.869050025939941,NG
Kaduna,medium_airport,KAD,10.696000099182129,7.320109844207764,NG
Kano,medium_airport,KAN,12.0476,8.52462,NG
Maiduguri,medium_airport,MIU,11.855299949645996,13.080900192260742,NG
Makurdi,medium_airport,MDI,7.70388,8.61394,NG
Lagos,large_airport,LOS,6.5773701667785645,3.321160078048706,NG
Minna,medium_airport,MXJ,9.652170181274414,6.462259769439697,NG
Port Harcourt,medium_airport,PHC,5.0154900550842285,6.94959020614624,NG
Sokoto,medium_airport,SKO,12.916299819946289,5.207190036773682,NG
Yola,medium_airport,YOL,9.257550239562988,12.430399894714355,NG
Zaria,medium_airport,ZAR,11.1302,7.68581,NG
Maradi,medium_airport,MFQ,13.5024995803833,7.1267499923706055,NE
Niamey,large_airport,NIM,13.4815,2.18361,NE
Tahoua,medium_airport,THZ,14.8757,5.26536,NE
Agadez,medium_airport,AJY,16.965999603271484,8.000109672546387,NE
Zinder,medium_airport,ZND,13.779000282287598,8.983759880065918,NE
Tabarka,medium_airport,TBJ,36.98,8.87694,TN
Monastir,medium_airport,MIR,35.75809860229492,10.75469970703125,TN
Enfidha,medium_airport,NBE,36.075833,10.438611,TN
Tunis,large_airport,TUN,36.851002,10.2272,TN
Borj Challouf,medium_airport,,37.242356,9.787016,TN
Remada,medium_airport,,32.30619812011719,10.382100105285645,TN
Gafsa,medium_airport,GAF,34.422000885009766,8.822500228881836,TN
Gabès,medium_airport,GAE,33.733691,9.91941,TN
Mellita,medium_airport,DJE,33.875,10.7755,TN
El Borma,medium_airport,EBM,31.704299926757812,9.254619598388672,TN
Sfax,medium_airport,SFA,34.71799850463867,10.690999984741211,TN
Tozeur,medium_airport,TOE,33.939701080322266,8.110560417175293,TN
Niamtougou,medium_airport,LRL,9.767330169677734,1.091249942779541,TG
Lomé,medium_airport,LFW,6.16561,1.25451,TG
Idlès,medium_airport,,26.393417,5.325419,DZ
Antwerp,medium_airport,ANR,51.1894,4.46028,BE
Beauvechain,medium_airport,,50.75859832763672,4.768330097198486,BE
Kleine Brogel,medium_airport,,51.168301,5.47,BE
Zaventem,large_airport,BRU,50.901402,4.48444,BE
Brussels,medium_airport,CRL,50.459202,4.45382,BE
Chièvres,medium_airport,,50.575801849365234,3.8310000896453857,BE
Koksijde,medium_airport,,51.090301513671875,2.652780055999756,BE
Florennes,medium_airport,,50.2433013916,4.64583015442,BE
Wevelgem,medium_airport,KJK,50.8172,3.20472,BE
Liège,medium_airport,LGG,50.637402,5.44322,BE
Ostend,medium_airport,OST,51.1998,2.874673,BE
Altenburg,medium_airport,AOC,50.981945,12.506389,DE
Heringsdorf,medium_airport,HDF,53.8787002563,14.152299881,DE
Magdeburg,medium_airport,ZMG,52.073612,11.626389,DE
Neubrandenburg,medium_airport,FNB,53.6022,13.306,DE
Rothenburg/Oberlausitz,medium_airport,,51.363335,14.95,DE
Berlin,large_airport,BER,52.362247,13.500672,DE
Dresden,medium_airport,DRS,51.134123,13.767831,DE
Erfurt,medium_airport,ERF,50.979801177978516,10.958100318908691,DE
Frankfurt am Main,large_airport,FRA,50.036521,8.561268,DE
Münster,medium_airport,FMO,52.134602,7.68483,DE
Hamburg,large_airport,HAM,53.630402,9.98823,DE
Köln (Cologne),large_airport,CGN,50.865898,7.14274,DE
Düsseldorf,large_airport,DUS,51.289501,6.76678,DE
Munich,large_airport,MUC,48.353802,11.7861,DE
Nuremberg,large_airport,NUE,49.498699,11.078056,DE
Leipzig,large_airport,LEJ,51.423889,12.236389,DE
Saarbrücken,medium_airport,SCN,49.214599609400004,7.10950994492,DE
Stuttgart,large_airport,STR,48.689899444599995,9.22196006775,DE
Hannover,large_airport,HAJ,52.461102,9.68508,DE
Bremen,medium_airport,BRE,53.047501,8.78667,DE
Frankfurt am Main,medium_airport,,49.959999,8.645833,DE
Frankfurt am Main,medium_airport,HHN,49.9487,7.26389,DE
Mannheim,medium_airport,MHG,49.473057,8.514167,DE
Mainz,medium_airport,,49.967499,8.147222,DE
Eisenach,medium_airport,EIB,50.991604,10.47973,DE
,medium_airport,SGE,50.707698822021484,8.082969665527344,DE
Hamburg,medium_airport,XFW,53.5352783203125,9.835556030273438,DE
Kiel,medium_airport,KEL,54.379444,10.145278,DE
Lübeck,medium_airport,LBC,53.8054008484,10.7192001343,DE
Memmingen,medium_airport,FMM,47.988800048799995,10.2395000458,DE
Mönchengladbach,medium_airport,MGL,51.230278,6.504444,DE
Paderborn,medium_airport,PAD,51.614101409899995,8.616319656369999,DE
Weeze,medium_airport,NRN,51.6024017334,6.14216995239,DE
Dortmund,medium_airport,DTM,51.518299,7.61224,DE
Augsburg,medium_airport,AGB,48.425278,10.931667,DE
Weßling,medium_airport,OBF,48.081402,11.2831,DE
Friedrichshafen,medium_airport,FDH,47.671299,9.51149,DE
,medium_airport,SZW,53.426998,11.7834,DE
Bamberg,medium_airport,,49.920403,10.914233,DE
Bayreuth,medium_airport,BYU,49.985001,11.64,DE
Hof,medium_airport,HOQ,50.288612,11.856389,DE
Baden-Baden,medium_airport,FKB,48.7794,8.0805,DE
Donaueschingen,medium_airport,,47.973331,8.522222,DE
,medium_airport,LHA,48.3693008423,7.82772016525,DE
Schwäbisch Hall,medium_airport,,49.1183319092,9.783888816829998,DE
Zerbst/Anhalt,medium_airport,,52.000832,12.148611,DE
Braunschweig,medium_airport,BWE,52.319199,10.5561,DE
Kassel,medium_airport,KSF,51.417273,9.384967,DE
Westerland,medium_airport,GWT,54.9132,8.34047,DE
Keila,medium_airport,,59.26029968261719,24.208499908447266,EE
Kärdla,medium_airport,KDL,58.99079895019531,22.830699920654297,EE
Kuressaare,medium_airport,URE,58.22990036010742,22.50950050354004,EE
Pärnu,medium_airport,EPU,58.41899871826172,24.47279930114746,EE
Berenice Troglodytica,medium_airport,EES,23.989802,35.465047,EG
Tallinn,large_airport,TLL,59.41329956049999,24.832799911499997,EE
Tartu,medium_airport,TAY,58.307499,26.690399,EE
Enontekio,medium_airport,ENF,68.362602233887,23.424299240112,FI
Jämsä,medium_airport,KEV,61.856039,24.786686,FI
Helsinki,large_airport,HEL,60.3172,24.963301,FI
Kitee,medium_airport,KTQ,62.1661,30.073601,FI
Ivalo,medium_airport,IVL,68.607299804688,27.405300140381,FI
Joensuu / Liperi,medium_airport,JOE,62.662899,29.6075,FI
Jyväskylän Maalaiskunta,medium_airport,JYV,62.399502,25.678301,FI
Kauhava,medium_airport,KAU,63.127102,23.051399,FI
Kemi / Tornio,medium_airport,KEM,65.778701782227,24.582099914551,FI
Kajaani,medium_airport,KAJ,64.2855,27.6924,FI
,medium_airport,KHJ,62.463212,22.390817,FI
Kokkola / Kruunupyy,medium_airport,KOK,63.721199,23.143101,FI
Kuusamo,medium_airport,KAO,65.987602,29.239401,FI
Kittilä,medium_airport,KTT,67.700996398926,24.846799850464,FI
Kuopio / Siilinjärvi,medium_airport,KUO,63.007099,27.7978,FI
Lappeenranta,medium_airport,LPP,61.044601,28.144743,FI
Mariehamn,medium_airport,MHQ,60.1222,19.898199,FI
Mikkeli,medium_airport,MIK,61.6866,27.201799,FI
Oulu / Oulunsalo,medium_airport,OUL,64.930099,25.354601,FI
Pori,medium_airport,POR,61.4617,21.799999,FI
Helsinki (Pyhtää),medium_airport,,60.479167,26.593889,FI
Rovaniemi,medium_airport,RVN,66.564796447754,25.830400466919,FI
Savonlinna,medium_airport,SVL,61.9431,28.945101,FI
Seinäjoki / Ilmajoki,medium_airport,SJY,62.692101,22.8323,FI
Sodankyla,medium_airport,SOT,67.3949966431,26.6191005707,FI
Tampere / Pirkkala,medium_airport,TMP,61.414101,23.604401,FI
Turku,medium_airport,TKU,60.514099,22.2628,FI
Utti / Valkeala,medium_airport,UTI,60.8964,26.9384,FI
Vaasa,medium_airport,VAA,63.050701,21.762199,FI
Varkaus / Joroinen,medium_airport,VRK,62.171101,27.868601,FI
,medium_airport,YLI,64.054722,24.725278,FI
Bilbeis,medium_airport,,30.42060089111328,31.67889976501465,EG
Belfast,large_airport,BFS,54.6575012207,-6.2158298492399995,GB
Enniskillen,medium_airport,ENK,54.398899,-7.65167,GB
Belfast,medium_airport,BHD,54.618099,-5.8725,GB
Derry,medium_airport,LDY,55.04280090332031,-7.161109924316406,GB
Birmingham,large_airport,BHX,52.453899383499994,-1.74802994728,GB
Coventry,medium_airport,CVT,52.3697013855,-1.4797199964499999,GB
Staverton,medium_airport,GLO,51.89419937133789,-2.167220115661621,GB
Nottingham,medium_airport,NQT,52.919998,-1.07917,GB
Manchester,large_airport,MAN,53.349375,-2.279521,GB
Doncaster,medium_airport,DSA,53.480538,-1.010656,GB
Chivenor,medium_airport,,51.08720016479492,-4.1503400802612305,GB
Amesbury,medium_airport,,51.152199,-1.74741,GB
Helston,medium_airport,,50.08610153198242,-5.255710124969482,GB
St. Athan,medium_airport,,51.4048,-3.43575,GB
Yeovil,medium_airport,YEO,51.0093994140625,-2.638819932937622,GB
Campbeltown,medium_airport,CAL,55.437198638916016,-5.686389923095703,GB
Eday,medium_airport,EOI,59.19060134887695,-2.7722198963165283,GB
Haverfordwest,medium_airport,HAW,51.833099365234375,-4.9611101150512695,GB
Cardiff,medium_airport,CWL,51.396702,-3.34333,GB
Swansea,medium_airport,SWS,51.60530090332031,-4.0678300857543945,GB
Bristol,medium_airport,BRS,51.382702,-2.71909,GB
Liverpool,medium_airport,LPL,53.333599,-2.84972,GB
London,large_airport,LTN,51.874698638916016,-0.36833301186561584,GB
Bournemouth,medium_airport,BOH,50.779999,-1.8425,GB
Southampton,medium_airport,SOU,50.950298,-1.3568,GB
Lasham,medium_airport,,51.187199,-1.0335,GB
Newquay,medium_airport,NQY,50.440601,-4.99541,GB
Saint Anne,medium_airport,ACI,49.706104,-2.21472,GG
Saint Peter Port,medium_airport,GCI,49.435001,-2.60197,GG
Saint Helier,medium_airport,JER,49.20790100097656,-2.195509910583496,JE
Brighton,medium_airport,ESH,50.835602,-0.297222,GB
London,medium_airport,BQH,51.33079910279999,0.0324999988079,GB
London,large_airport,LGW,51.148102,-0.190278,GB
London,medium_airport,LCY,51.505299,0.055278,GB
Farnborough,medium_airport,FAB,51.2757987976,-0.776332974434,GB
Yateley,medium_airport,BBS,51.32389831542969,-0.8475000262260437,GB
London,large_airport,LHR,51.4706,-0.461941,GB
London,medium_airport,SEN,51.5714,0.695556,GB
"Lydd, Ashford",medium_airport,LYX,50.9561,0.939167,GB
Carlisle,medium_airport,CAX,54.9375,-2.8091700077056885,GB
Blackpool,medium_airport,BLK,53.77170181274414,-3.0286099910736084,GB
Grimsby,medium_airport,HUY,53.57440185546875,-0.350832998752594,GB
Barrow-in-Furness,medium_airport,BWF,54.1286111,-3.2675,GB
Leeds,medium_airport,LBA,53.865898,-1.66057,GB
Warton,medium_airport,WRT,53.745098,-2.88306,GB
Hawarden,medium_airport,CEG,53.178101,-2.97778,GB
Castletown,medium_airport,IOM,54.083302,-4.62389,IM
Newcastle,medium_airport,NCL,55.037498,-1.69167,GB
"Darlington, Durham",medium_airport,MME,54.509201,-1.42941,GB
Nottingham,medium_airport,EMA,52.8311,-1.32806,GB
